Date,SeasonTag,HomeTeam,AwayTeam,Opponent,IsHome,FTHG,FTAG,ChelseaGoals,OppGoals,FTR,Target,Points,FormPoints_5,GoalsFor_5,GoalsAgainst_5,GoalDiff_5,WinRate_5,B365H,B365D,B365A,Odds_Win,Odds_Draw,Odds_Loss,ImpP_Win,ImpP_Draw,ImpP_Loss,Overround,LogOdds_Win,LogOdds_Draw,LogOdds_Loss
2022-08-14,E0 (4),Chelsea,Tottenham,Tottenham,1,2,2,2,2,D,Draw,1,11.0,9.0,4.0,5.0,0.6,2.25,3.4,3.2,2.25,3.4,3.2,0.42285270112708895,0.27982899339292655,0.29731830547998445,1.051062091503268,0.8109302162163288,1.2237754316221157,1.1631508098056809
2022-08-21,E0 (4),Leeds,Chelsea,Leeds,0,3,0,0,3,H,Loss,0,11.0,9.0,4.0,5.0,0.6,5.75,4.5,1.53,1.53,4.5,5.75,0.6226312939902545,0.21169463995668653,0.16567406605305904,1.049730036942313,0.4252677354043441,1.5040773967762742,1.749199854809259
2022-08-27,E0 (4),Chelsea,Leicester,Leicester,1,2,1,2,1,H,Win,3,8.0,6.0,7.0,-1.0,0.4,1.4,5.0,7.0,1.4,5.0,7.0,0.6756756756756757,0.1891891891891892,0.13513513513513511,1.0571428571428572,0.3364722366212129,1.6094379124341003,1.9459101490553132
2022-08-30,E0 (4),Southampton,Chelsea,Southampton,0,2,1,1,2,H,Loss,0,10.0,7.0,7.0,0.0,0.6,5.25,4.0,1.61,1.61,4.0,5.25,0.5850804485616772,0.23549488054607506,0.17942467089224767,1.0615942028985508,0.4762341789963717,1.3862943611198906,1.6582280766035324
2022-09-03,E0 (4),Chelsea,West Ham,West Ham,1,2,1,2,1,H,Win,3,7.0,6.0,8.0,-2.0,0.4,1.55,4.5,5.5,1.55,4.5,5.5,0.6149068322981366,0.21180124223602484,0.17329192546583852,1.0492016943629847,0.4382549309311553,1.5040773967762742,1.7047480922384253
2022-10-01,E0 (4),Crystal Palace,Chelsea,Crystal Palace,0,1,2,2,1,A,Win,3,7.0,7.0,9.0,-2.0,0.4,4.2,3.6,1.85,1.85,3.6,4.2,0.5116751269035532,0.2629441624365482,0.22538071065989848,1.0564135564135564,0.6151856390902335,1.2809338454620642,1.4350845252893227
2022-10-08,E0 (4),Chelsea,Wolves,Wolves,1,3,0,3,0,H,Win,3,9.0,7.0,8.0,-1.0,0.6,1.4,4.5,8.0,1.4,4.5,8.0,0.6728971962616822,0.20934579439252335,0.11775700934579439,1.0615079365079365,0.3364722366212129,1.5040773967762742,2.0794415416798357
2022-10-16,E0 (4),Aston Villa,Chelsea,Aston Villa,0,0,2,2,0,A,Win,3,12.0,10.0,5.0,5.0,0.8,4.33,3.75,1.8,1.8,3.75,4.33,0.5275084060230983,0.25320403489108717,0.21928755908581452,1.0531691044393123,0.5877866649021191,1.3217558399823195,1.4655675420143985
2022-10-19,E0 (4),Brentford,Chelsea,Brentford,0,0,0,0,0,D,Draw,1,12.0,10.0,4.0,6.0,0.8,4.75,3.8,1.72,1.72,3.8,4.75,0.5510440835266821,0.24941995359628769,0.19953596287703013,1.0550795593635252,0.5423242908253617,1.33500106673234,1.55814461804655
2022-10-22,E0 (4),Chelsea,Man United,Man United,1,1,1,1,1,D,Draw,1,13.0,9.0,2.0,7.0,0.8,2.05,3.5,3.5,2.05,3.5,3.5,0.4605263157894737,0.2697368421052631,0.2697368421052631,1.059233449477352,0.7178397931503168,1.252762968495368,1.252762968495368
2022-10-29,E0 (4),Brighton,Chelsea,Brighton,0,4,1,1,4,H,Loss,0,11.0,8.0,2.0,6.0,0.6,3.0,3.3,2.4,2.4,3.3,3.0,0.3956834532374101,0.2877697841726619,0.31654676258992803,1.053030303030303,0.8754687373538999,1.1939224684724346,1.0986122886681098
2022-11-06,E0 (4),Chelsea,Arsenal,Arsenal,1,0,1,0,1,A,Loss,0,8.0,7.0,5.0,2.0,0.4,2.55,3.4,2.7,2.55,3.4,2.7,0.3711340206185567,0.27835051546391754,0.35051546391752575,1.056644880174292,0.9360933591703348,1.2237754316221157,0.9932517730102834
2022-11-12,E0 (4),Newcastle,Chelsea,Newcastle,0,1,0,0,1,H,Loss,0,5.0,4.0,6.0,-2.0,0.2,2.35,3.4,3.0,3.0,3.4,2.35,0.3165610142630745,0.2793185419968304,0.4041204437400951,1.0529828952857738,1.0986122886681098,1.2237754316221157,0.8544153281560676
2022-12-27,E0 (4),Chelsea,Bournemouth,Bournemouth,1,2,0,2,0,H,Win,3,2.0,2.0,7.0,-5.0,0.0,1.3,5.5,10.0,1.3,5.5,10.0,0.7318695941450432,0.17298735861610112,0.09514304723885562,1.0510489510489511,0.26236426446749106,1.7047480922384253,2.302585092994046
2023-01-01,E0 (4),Nott'm Forest,Chelsea,Nott'm Forest,0,1,1,1,1,D,Draw,1,4.0,4.0,7.0,-3.0,0.2,5.0,3.8,1.7,1.7,3.8,5.0,0.5594817432273262,0.2502944640753828,0.19022379269729095,1.0513931888544892,0.5306282510621704,1.33500106673234,1.6094379124341003
2023-01-05,E0 (4),Chelsea,Man City,Man City,1,0,1,0,1,A,Loss,0,4.0,4.0,7.0,-3.0,0.2,5.0,4.0,1.67,5.0,4.0,1.67,0.19069369112189552,0.2383671139023694,0.5709391949757351,1.0488023952095809,1.6094379124341003,1.3862943611198906,0.5128236264286637
2023-01-12,E0 (4),Fulham,Chelsea,Fulham,0,2,1,1,2,H,Loss,0,4.0,3.0,4.0,-1.0,0.2,3.3,3.5,2.15,2.15,3.5,3.3,0.44134505158578524,0.2711119602598395,0.28754298815437523,1.0538608678143562,0.7654678421395714,1.252762968495368,1.1939224684724346
2023-01-15,E0 (4),Chelsea,Crystal Palace,Crystal Palace,1,1,0,1,0,H,Win,3,4.0,4.0,5.0,-1.0,0.2,1.62,4.0,5.25,1.62,4.0,5.25,0.5835764902042518,0.236348478532722,0.18007503126302626,1.0577601410934743,0.4824261492442928,1.3862943611198906,1.6582280766035324
2023-01-21,E0 (4),Liverpool,Chelsea,Liverpool,0,0,0,0,0,D,Draw,1,7.0,5.0,4.0,1.0,0.4,1.85,3.75,4.0,4.0,3.75,1.85,0.23647209203238181,0.2522368981678739,0.5112910097997444,1.057207207207207,1.3862943611198906,1.3217558399823195,0.6151856390902335
2023-02-03,E0 (4),Chelsea,Fulham,Fulham,1,0,0,0,0,D,Draw,1,5.0,3.0,4.0,-1.0,0.2,1.62,4.0,5.25,1.62,4.0,5.25,0.5835764902042518,0.236348478532722,0.18007503126302626,1.0577601410934743,0.4824261492442928,1.3862943611198906,1.6582280766035324
2023-02-11,E0 (4),West Ham,Chelsea,West Ham,0,1,1,1,1,D,Draw,1,5.0,2.0,3.0,-1.0,0.2,3.3,3.3,2.25,2.25,3.3,3.3,0.42307692307692313,0.2884615384615385,0.2884615384615385,1.0505050505050504,0.8109302162163288,1.1939224684724346,1.1939224684724346
2023-02-18,E0 (4),Chelsea,Southampton,Southampton,1,0,1,0,1,A,Loss,0,6.0,3.0,3.0,0.0,0.2,1.4,4.75,8.5,1.4,4.75,8.5,0.6851930420025457,0.20195163343232925,0.11285532456512516,1.0424590888987173,0.3364722366212129,1.55814461804655,2.1400661634962708
2023-02-26,E0 (4),Tottenham,Chelsea,Tottenham,0,2,0,0,2,H,Loss,0,6.0,2.0,2.0,0.0,0.2,2.55,3.25,2.9,2.9,3.25,2.55,0.33008065319127755,0.29453350592452454,0.375385840884198,1.0446767566443023,1.0647107369924282,1.1786549963416462,0.9360933591703348
2023-03-04,E0 (4),Chelsea,Leeds,Leeds,1,1,0,1,0,H,Win,3,3.0,1.0,4.0,-3.0,0.0,1.62,4.0,5.5,1.62,4.0,5.5,0.5883926183471516,0.23829901043059643,0.17330837122225196,1.0491021324354657,0.4824261492442928,1.3862943611198906,1.7047480922384253
2023-03-11,E0 (4),Leicester,Chelsea,Leicester,0,1,3,3,1,A,Win,3,5.0,2.0,4.0,-2.0,0.2,3.75,3.5,1.95,1.95,3.5,3.75,0.48143053645116923,0.2682255845942228,0.25034387895460797,1.0652014652014652,0.6678293725756554,1.252762968495368,1.3217558399823195
2023-03-18,E0 (4),Chelsea,Everton,Everton,1,2,2,2,2,D,Draw,1,7.0,5.0,5.0,0.0,0.4,1.5,4.2,7.5,1.5,4.2,7.5,0.6422018348623854,0.22935779816513763,0.12844036697247707,1.038095238095238,0.4054651081081644,1.4350845252893227,2.0149030205422647
2023-04-01,E0 (4),Chelsea,Aston Villa,Aston Villa,1,0,2,0,2,A,Loss,0,7.0,6.0,6.0,0.0,0.4,1.67,3.8,5.25,1.67,3.8,5.25,0.5689677299756157,0.2500463444892837,0.1809859255351006,1.0524364804226134,0.5128236264286637,1.33500106673234,1.6582280766035324
2023-04-04,E0 (4),Chelsea,Liverpool,Liverpool,1,0,0,0,0,D,Draw,1,7.0,6.0,7.0,-1.0,0.4,2.2,3.4,3.25,2.2,3.4,3.25,0.43029595015576316,0.27842679127725856,0.29127725856697817,1.056355409296586,0.7884573603642703,1.2237754316221157,1.1786549963416462
2023-04-08,E0 (4),Wolves,Chelsea,Wolves,0,1,0,0,1,H,Loss,0,8.0,6.0,5.0,1.0,0.4,4.2,3.5,1.91,1.91,3.5,4.2,0.49988098071887643,0.2727921923351583,0.22732682694596523,1.0473697332336076,0.6471032420585384,1.252762968495368,1.4350845252893227
2023-04-15,E0 (4),Chelsea,Brighton,Brighton,1,1,2,1,2,A,Loss,0,5.0,5.0,6.0,-1.0,0.2,2.63,3.4,2.63,2.63,3.4,2.63,0.3605514316012725,0.2788971367974549,0.3605514316012725,1.0545739208230822,0.9669838461896731,1.2237754316221157,0.9669838461896731
2023-04-26,E0 (4),Chelsea,Brentford,Brentford,1,0,2,0,2,A,Loss,0,2.0,3.0,7.0,-4.0,0.0,1.7,4.0,4.75,1.7,4.0,4.75,0.5608856088560886,0.23837638376383766,0.2007380073800738,1.0487616099071206,0.5306282510621704,1.3862943611198906,1.55814461804655
2023-05-02,E0 (4),Arsenal,Chelsea,Arsenal,0,3,1,1,3,H,Loss,0,1.0,1.0,7.0,-6.0,0.0,1.6,4.0,5.5,5.5,4.0,1.6,0.17204301075268816,0.23655913978494622,0.5913978494623655,1.0568181818181819,1.7047480922384253,1.3862943611198906,0.47000362924573563
2023-05-06,E0 (4),Bournemouth,Chelsea,Bournemouth,0,1,3,3,1,A,Win,3,1.0,2.0,8.0,-6.0,0.0,3.3,3.5,2.15,2.15,3.5,3.3,0.44134505158578524,0.2711119602598395,0.28754298815437523,1.0538608678143562,0.7654678421395714,1.252762968495368,1.1939224684724346
2023-05-13,E0 (4),Chelsea,Nott'm Forest,Nott'm Forest,1,2,2,2,2,D,Draw,1,3.0,5.0,9.0,-4.0,0.2,1.5,4.5,6.0,1.5,4.5,6.0,0.631578947368421,0.21052631578947367,0.15789473684210525,1.0555555555555556,0.4054651081081644,1.5040773967762742,1.791759469228055
2023-05-21,E0 (4),Man City,Chelsea,Man City,0,1,0,0,1,H,Loss,0,4.0,7.0,10.0,-3.0,0.2,1.25,6.0,11.0,11.0,6.0,1.25,0.08595988538681948,0.15759312320916904,0.7564469914040115,1.0575757575757576,2.3978952727983707,1.791759469228055,0.22314355131420976
2023-05-25,E0 (4),Man United,Chelsea,Man United,0,4,1,1,4,H,Loss,0,4.0,6.0,9.0,-3.0,0.2,1.6,4.33,5.0,5.0,4.33,1.6,0.1894034665646017,0.2187107004210181,0.5918858330143802,1.05594688221709,1.6094379124341003,1.4655675420143985,0.47000362924573563
2023-05-28,E0 (4),Chelsea,Newcastle,Newcastle,1,1,1,1,1,D,Draw,1,4.0,7.0,11.0,-4.0,0.2,2.9,3.5,2.38,2.9,3.5,2.38,0.3281853281853282,0.2719249862107005,0.39988968560397137,1.050709939148073,1.0647107369924282,1.252762968495368,0.8671004876833833
2023-08-13,E0 (5),Chelsea,Liverpool,Liverpool,1,1,1,1,1,D,Draw,1,5.0,7.0,9.0,-2.0,0.2,2.9,3.4,2.38,2.9,3.4,2.38,0.3255813953488372,0.27770177838577287,0.39671682626538984,1.059113300492611,1.0647107369924282,1.2237754316221157,0.8671004876833833
2023-08-20,E0 (5),West Ham,Chelsea,West Ham,0,3,1,1,3,H,Loss,0,3.0,5.0,9.0,-4.0,0.0,3.75,3.5,2.0,2.0,3.5,3.75,0.4751131221719457,0.27149321266968324,0.25339366515837103,1.0523809523809524,0.6931471805599453,1.252762968495368,1.3217558399823195
2023-08-25,E0 (5),Chelsea,Luton,Luton,1,3,0,3,0,H,Win,3,2.0,4.0,10.0,-6.0,0.0,1.29,5.5,11.0,1.29,5.5,11.0,0.7397444519166108,0.17350369872225962,0.08675184936112981,1.047921071176885,0.25464221837358075,1.7047480922384253,2.3978952727983707
2023-09-02,E0 (5),Chelsea,Nott'm Forest,Nott'm Forest,1,0,1,0,1,A,Loss,0,5.0,7.0,9.0,-2.0,0.2,1.4,4.5,8.5,1.4,4.5,8.5,0.6775907883082374,0.21080602302922938,0.11160318866253321,1.054154995331466,0.3364722366212129,1.5040773967762742,2.1400661634962708
2023-09-17,E0 (5),Bournemouth,Chelsea,Bournemouth,0,0,0,0,0,D,Draw,1,5.0,6.0,6.0,0.0,0.2,4.33,3.75,1.8,1.8,3.75,4.33,0.5275084060230983,0.25320403489108717,0.21928755908581452,1.0531691044393123,0.5877866649021191,1.3217558399823195,1.4655675420143985
2023-09-24,E0 (5),Chelsea,Aston Villa,Aston Villa,1,0,1,0,1,A,Loss,0,5.0,5.0,5.0,0.0,0.2,1.91,3.75,3.8,1.91,3.75,3.8,0.49702656040180676,0.25315219476465356,0.24982124483353968,1.0533847708275925,0.6471032420585384,1.3217558399823195,1.33500106673234
2023-10-02,E0 (5),Fulham,Chelsea,Fulham,0,0,2,2,0,A,Win,3,4.0,4.0,5.0,-1.0,0.2,3.6,3.5,2.05,2.05,3.5,3.6,0.46400294605045106,0.27177315411526415,0.2642238998342846,1.0512969415408442,0.7178397931503168,1.252762968495368,1.2809338454620642
2023-10-07,E0 (5),Burnley,Chelsea,Burnley,0,1,4,4,1,A,Win,3,7.0,5.0,2.0,3.0,0.4,4.5,3.8,1.73,1.73,3.8,4.5,0.543564639689755,0.24746495438507263,0.20897040592517244,1.0634147990399891,0.5481214085096876,1.33500106673234,1.5040773967762742
2023-10-21,E0 (5),Chelsea,Arsenal,Arsenal,1,2,2,2,2,D,Draw,1,7.0,6.0,3.0,3.0,0.4,3.2,3.4,2.25,3.2,3.4,2.25,0.29731830547998445,0.27982899339292655,0.42285270112708895,1.051062091503268,1.1631508098056809,1.2237754316221157,0.8109302162163288
2023-10-28,E0 (5),Chelsea,Brentford,Brentford,1,0,2,0,2,A,Loss,0,8.0,8.0,4.0,4.0,0.4,1.65,4.0,5.25,1.65,4.0,5.25,0.5791106514994829,0.2388831437435367,0.18200620475698032,1.0465367965367967,0.5007752879124892,1.3862943611198906,1.6582280766035324
2023-11-06,E0 (5),Tottenham,Chelsea,Tottenham,0,1,4,4,1,A,Win,3,7.0,8.0,6.0,2.0,0.4,2.0,3.75,3.5,3.5,3.75,2.0,0.27149321266968324,0.25339366515837103,0.4751131221719457,1.0523809523809524,1.252762968495368,1.3217558399823195,0.6931471805599453
2023-11-12,E0 (5),Chelsea,Man City,Man City,1,4,4,4,4,D,Draw,1,10.0,12.0,6.0,6.0,0.6,5.0,3.7,1.73,5.0,3.7,1.73,0.1907841793091115,0.2578164585258263,0.5513993621650621,1.0483049523511951,1.6094379124341003,1.308332819650179,0.5481214085096876
2023-11-25,E0 (5),Newcastle,Chelsea,Newcastle,0,4,1,1,4,H,Loss,0,8.0,14.0,10.0,4.0,0.4,2.55,3.5,2.63,2.63,3.5,2.55,0.35935014998087494,0.2700259698427717,0.3706238801763534,1.058099285341513,0.9669838461896731,1.252762968495368,0.9360933591703348
2023-12-03,E0 (5),Chelsea,Brighton,Brighton,1,3,2,3,2,H,Win,3,5.0,11.0,13.0,-2.0,0.2,1.73,4.2,4.2,1.73,4.2,4.2,0.5483028720626633,0.2258485639686684,0.2258485639686684,1.054225158271401,0.5481214085096876,1.4350845252893227,1.4350845252893227
2023-12-06,E0 (5),Man United,Chelsea,Man United,0,2,1,1,2,H,Loss,0,7.0,12.0,13.0,-1.0,0.4,2.88,3.4,2.45,2.45,3.4,2.88,0.38891095400746684,0.2802446580347923,0.3308443879577409,1.0495031345871682,0.8960880245566357,1.2237754316221157,1.0577902941478545
2023-12-10,E0 (5),Everton,Chelsea,Everton,0,2,0,0,2,H,Loss,0,7.0,13.0,13.0,0.0,0.4,3.1,3.5,2.25,2.25,3.5,3.1,0.42217898832684825,0.2714007782101167,0.306420233463035,1.0527393753200205,0.8109302162163288,1.252762968495368,1.1314021114911006
2023-12-16,E0 (5),Chelsea,Sheffield United,Sheffield United,1,2,0,2,0,H,Win,3,4.0,9.0,14.0,-5.0,0.2,1.22,6.5,13.0,1.22,6.5,13.0,0.78031212484994,0.14645858343337334,0.07322929171668667,1.0504413619167718,0.19885085874516517,1.8718021769015913,2.5649493574615367
2023-12-24,E0 (5),Wolves,Chelsea,Wolves,0,2,1,1,2,H,Loss,0,6.0,7.0,10.0,-3.0,0.4,3.75,3.75,1.91,1.91,3.75,3.75,0.4953764861294584,0.2523117569352708,0.2523117569352708,1.056893542757417,0.6471032420585384,1.3217558399823195,1.3217558399823195
2023-12-27,E0 (5),Chelsea,Crystal Palace,Crystal Palace,1,2,1,2,1,H,Win,3,6.0,7.0,8.0,-1.0,0.4,1.67,4.0,5.0,1.67,4.0,5.0,0.5709391949757351,0.2383671139023694,0.19069369112189552,1.0488023952095809,0.5128236264286637,1.3862943611198906,1.6094379124341003
2023-12-30,E0 (5),Luton,Chelsea,Luton,0,2,3,3,2,A,Win,3,6.0,6.0,7.0,-1.0,0.4,6.5,4.2,1.5,1.5,4.2,6.5,0.6297577854671281,0.2249134948096886,0.14532871972318342,1.0586080586080584,0.4054651081081644,1.4350845252893227,1.8718021769015913
2024-01-13,E0 (5),Chelsea,Fulham,Fulham,1,1,0,1,0,H,Win,3,9.0,8.0,7.0,1.0,0.6,1.6,4.2,5.25,1.6,4.2,5.25,0.5932203389830508,0.22598870056497172,0.18079096045197737,1.0535714285714286,0.47000362924573563,1.4350845252893227,1.6582280766035324
2024-01-31,E0 (5),Liverpool,Chelsea,Liverpool,0,4,1,1,4,H,Loss,0,12.0,9.0,5.0,4.0,0.8,1.57,4.33,5.25,5.25,4.33,1.57,0.17997199064943042,0.2182108431661685,0.6018171661844011,1.0583657478525161,1.6582280766035324,1.4655675420143985,0.45107561936021673
2024-02-04,E0 (5),Chelsea,Wolves,Wolves,1,2,4,2,4,A,Loss,0,9.0,8.0,9.0,-1.0,0.6,1.62,4.0,5.5,1.62,4.0,5.5,0.5883926183471516,0.23829901043059643,0.17330837122225196,1.0491021324354657,0.4824261492442928,1.3862943611198906,1.7047480922384253
2024-02-12,E0 (5),Crystal Palace,Chelsea,Crystal Palace,0,1,3,3,1,A,Win,3,9.0,9.0,11.0,-2.0,0.6,4.2,3.8,1.85,1.85,3.8,4.2,0.5188556566970091,0.25260078023407023,0.22854356306892065,1.0417936733726207,0.6151856390902335,1.33500106673234,1.4350845252893227
2024-02-17,E0 (5),Man City,Chelsea,Man City,0,1,1,1,1,D,Draw,1,9.0,10.0,11.0,-1.0,0.6,1.33,5.5,8.0,8.0,5.5,1.33,0.11806956662093454,0.17173755144863206,0.7101928819304333,1.0586978810663021,2.0794415416798357,1.7047480922384253,0.28517894223366247
2024-03-02,E0 (5),Brentford,Chelsea,Brentford,0,2,2,2,2,D,Draw,1,7.0,8.0,10.0,-2.0,0.4,3.1,3.75,2.15,2.15,3.75,3.1,0.44113461720899344,0.25291718053315626,0.3059482022578503,1.0543635908977245,0.7654678421395714,1.3217558399823195,1.1314021114911006
2024-03-11,E0 (5),Chelsea,Newcastle,Newcastle,1,3,2,3,2,H,Win,3,5.0,9.0,12.0,-3.0,0.2,1.91,4.0,3.6,1.91,4.0,3.6,0.49799419006778256,0.23779222575736617,0.2642135841748513,1.0513379872018616,0.6471032420585384,1.3862943611198906,1.2809338454620642
2024-03-30,E0 (5),Chelsea,Burnley,Burnley,1,2,2,2,2,D,Draw,1,8.0,11.0,10.0,1.0,0.4,1.29,6.0,9.5,1.29,6.0,9.5,0.7403078121955972,0.1591661796220534,0.10052600818234952,1.0471236230110157,0.25464221837358075,1.791759469228055,2.2512917986064953
2024-04-04,E0 (5),Chelsea,Man United,Man United,1,4,3,4,3,H,Win,3,9.0,11.0,8.0,3.0,0.4,2.0,4.0,3.4,2.0,4.0,3.4,0.4788732394366197,0.23943661971830985,0.28169014084507044,1.0441176470588236,0.6931471805599453,1.3862943611198906,1.2237754316221157
2024-04-07,E0 (5),Sheffield United,Chelsea,Sheffield United,0,2,2,2,2,D,Draw,1,9.0,12.0,10.0,2.0,0.4,7.0,5.25,1.4,1.4,5.25,7.0,0.6818181818181818,0.1818181818181818,0.13636363636363635,1.0476190476190477,0.3364722366212129,1.6582280766035324,1.9459101490553132
2024-04-15,E0 (5),Chelsea,Everton,Everton,1,6,0,6,0,H,Win,3,9.0,13.0,11.0,2.0,0.4,1.7,4.2,4.5,1.7,4.2,4.5,0.5609973285841497,0.2270703472840606,0.21193232413178986,1.0485527544351072,0.5306282510621704,1.4350845252893227,1.5040773967762742
2024-04-23,E0 (5),Arsenal,Chelsea,Arsenal,0,5,0,0,5,H,Loss,0,11.0,17.0,9.0,8.0,0.6,1.44,5.0,6.0,6.0,5.0,1.44,0.15706806282722513,0.18848167539267016,0.6544502617801047,1.0611111111111111,1.791759469228055,1.6094379124341003,0.36464311358790924
2024-04-27,E0 (5),Aston Villa,Chelsea,Aston Villa,0,2,2,2,2,D,Draw,1,8.0,14.0,12.0,2.0,0.4,2.15,3.8,3.0,3.0,3.8,2.15,0.31398923904688697,0.24788624135280551,0.43812451960030746,1.061607507139943,1.0986122886681098,1.33500106673234,0.7654678421395714
2024-05-02,E0 (5),Chelsea,Tottenham,Tottenham,1,2,0,2,0,H,Win,3,8.0,14.0,12.0,2.0,0.4,2.15,3.8,3.0,2.15,3.8,3.0,0.43812451960030746,0.24788624135280551,0.31398923904688697,1.061607507139943,0.7654678421395714,1.33500106673234,1.0986122886681098
2024-05-05,E0 (5),Chelsea,West Ham,West Ham,1,5,0,5,0,H,Win,3,8.0,12.0,9.0,3.0,0.4,1.65,4.5,4.5,1.65,4.5,4.5,0.5769230769230769,0.2115384615384615,0.2115384615384615,1.0505050505050506,0.5007752879124892,1.5040773967762742,1.5040773967762742
2024-05-11,E0 (5),Nott'm Forest,Chelsea,Nott'm Forest,0,2,3,3,2,A,Win,3,10.0,15.0,7.0,8.0,0.6,3.4,3.8,2.0,2.0,3.8,3.4,0.47291361639824303,0.24890190336749632,0.2781844802342606,1.0572755417956656,0.6931471805599453,1.33500106673234,1.2237754316221157
2024-05-15,E0 (5),Brighton,Chelsea,Brighton,0,1,2,2,1,A,Win,3,10.0,12.0,9.0,3.0,0.6,3.3,4.0,1.95,1.95,4.0,3.3,0.4811372334609076,0.23455440131219243,0.2843083652268999,1.065850815850816,0.6678293725756554,1.3862943611198906,1.1939224684724346
2024-05-19,E0 (5),Chelsea,Bournemouth,Bournemouth,1,2,1,2,1,H,Win,3,13.0,14.0,5.0,9.0,0.8,1.45,5.0,6.0,1.45,5.0,6.0,0.6528835690968444,0.18933623503808486,0.15778019586507072,1.0563218390804598,0.371563556432483,1.6094379124341003,1.791759469228055
